customer_id,age,salary_net_income,social_security_net_income,self_employed_net_income,salary_frequency,months_current_job,total_experience_months,current_bankruptcy_status,ever_bankrupt,loan_id,loan_amount,interest_rate,tenure,tenure_type,fee,recurring_payment_amount,total_due,no_of_days_since_last_payment,missed_payments,on_time_payments,penalty,current_due,current_delinquent,current_default,past_collection_success,past_delinquencies,credit_score,past_to_be_collected,past_collection_amount,collectibility_score,refinance,extended_payment_plan,settlement_plans_with_waive_off,accepted_option,promised_to_pay,promised_to_pay_status,expected_collection_amount
C4944,50,2053,0,0,weekly,80.0,251.0,False,False,5943,3224,25.39,7,monthly,100,500.37,3602.59,58,1,5,638.43,1739.17,True,False,,17,848,0,0,48.18,False,False,False,Refinance,,,1516.76
C4945,57,2536,0,0,weekly,17.0,281.0,False,False,5944,885,12.81,23,biweekly,50,40.79,988.17,219,15,5,705.8,1490.02,True,True,,7,543,0,0,72.85,False,False,False,Refinance,,,1158.53
C4946,30,4334,0,0,monthly,0.0,23.0,False,False,5945,3119,28.12,20,biweekly,100,174.26,3585.2,32,2,16,255.05,1052.09,True,False,False,7,688,8846,0,45.41,True,False,True,Refinance,No,not kept,0.0
C4947,20,2997,0,60,weekly,4.0,11.0,False,False,5946,242,19.31,7,weekly,50,35.09,295.63,34,4,3,64.72,255.08,True,False,,19,494,0,0,67.45,False,False,False,Refinance,,,1629.37
C4948,42,1809,0,0,monthly,89.0,178.0,False,False,5947,2987,14.77,20,weekly,100,153.84,3176.8,35,5,11,519.6,2004.16,True,False,False,2,443,4286,0,44.93,False,True,False,Extended_payment_plan,No,not kept,0.0
C4949,56,722,0,0,weekly,89.0,221.0,False,False,5948,4602,16.31,22,monthly,100,243.42,5455.24,33,1,0,1800.23,7255.47,True,False,False,18,320,8850,0,22.63,False,True,True,Extended_payment_plan,Yes,not kept,0.0
C4950,89,4977,0,0,biweekly,81.0,440.0,False,False,5949,844,28.08,15,biweekly,50,61.25,968.75,21,1,14,23.36,134.61,True,False,,16,584,0,0,88.75,False,False,False,Refinance,,,727.98
C4951,31,4632,0,2848,weekly,0.0,151.0,False,False,5950,740,21.08,13,monthly,50,64.17,884.21,192,6,4,564.78,1192.31,True,True,False,19,589,4190,0,65.24,True,True,True,Extended_payment_plan,No,not kept,0.0
C4952,80,4748,0,0,monthly,48.0,109.0,False,True,5951,3231,15.22,14,weekly,100,235.88,3402.32,37,5,5,822.48,3045.4,True,False,True,8,745,903,703,65.21,True,True,True,Settlement_plans_with_waive_off,Yes,Partially kept,703.0
C4953,33,0,576,0,,,,False,False,5952,2447,13.02,22,weekly,100,114.46,2618.12,148,21,0,2356.31,4974.43,True,True,,7,707,0,0,17.51,False,False,False,Refinance,,,882.31
C4954,72,1817,0,0,weekly,48.0,350.0,False,False,5953,1290,20.62,14,weekly,100,94.91,1428.74,50,7,0,714.37,2143.11,True,False,,11,447,0,0,64.38,False,False,False,Refinance,,,1069.68
C4955,40,4791,0,3952,monthly,13.0,18.0,False,False,5954,1516,24.5,17,biweekly,100,96.93,1747.81,196,14,3,1311.32,2768.34,True,True,,3,813,0,0,65.71,False,False,False,Refinance,,,1176.1
C4956,22,1026,0,0,biweekly,0.0,2.0,False,False,5955,396,28.12,22,weekly,50,19.14,471.08,28,4,4,110.47,504.99,True,False,,17,812,0,0,60.16,False,False,False,Refinance,,,1371.53
C4957,63,2815,0,4620,weekly,372.0,489.0,False,False,5956,2681,17.59,25,weekly,100,112.02,2900.5,39,5,18,344.81,1228.95,True,False,,5,322,0,0,90.12,False,False,False,Refinance,,,1625.61
C4958,85,3200,0,0,monthly,40.0,304.0,False,True,5957,1766,19.48,25,biweekly,100,77.73,2043.25,74,5,3,1339.44,3149.5,True,False,,10,322,0,0,69.16,False,False,False,Refinance,,,1216.52
C4959,55,1327,0,1224,weekly,8.0,129.0,False,False,5958,4632,26.72,23,weekly,100,214.04,5022.92,94,13,7,3172.18,6696.82,True,True,True,17,406,2470,1776,32.02,False,False,True,Settlement_plans_with_waive_off,No,Partially kept,1776.0
C4960,48,0,3015,0,,,,False,False,5959,3421,19.97,17,weekly,100,208.26,3640.42,85,12,3,2563.29,5578.93,True,False,True,15,479,3731,1382,32.96,True,False,False,Refinance,No,Partially kept,1382.0
C4961,96,2216,0,0,monthly,51.0,548.0,False,False,5960,1169,14.4,19,weekly,100,63.24,1301.56,35,5,8,278.47,1074.11,True,False,,14,699,0,0,79.6,False,False,False,Refinance,,,1322.67
C4962,75,3237,0,0,weekly,120.0,232.0,False,False,5961,379,23.01,13,biweekly,50,30.99,452.87,74,5,8,151.66,356.61,True,False,,13,622,0,0,84.41,False,False,False,Refinance,,,1172.61
C4963,96,3485,0,0,weekly,51.0,85.0,False,False,5962,1259,22.74,22,biweekly,100,63.16,1489.52,82,5,2,1117.82,2481.02,True,False,False,2,605,5875,0,64.47,True,False,False,Refinance,Yes,not kept,0.0
C4964,19,2925,0,0,monthly,1.0,1.0,False,False,5963,3107,13.52,12,biweekly,100,267.75,3313.0,77,5,0,2551.01,5864.01,True,False,False,10,350,4227,0,35.72,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C4965,25,3744,0,1523,monthly,33.0,41.0,False,False,5964,1791,23.02,24,weekly,100,78.82,1991.68,26,3,7,374.38,1814.32,True,False,,13,533,0,0,67.41,False,False,False,Refinance,,,1330.78
C4966,57,4907,0,1133,biweekly,197.0,211.0,False,False,5965,688,14.96,24,monthly,50,33.35,850.4,633,21,1,735.34,1552.39,True,True,,16,472,0,0,78.42,False,False,False,Refinance,,,1840.63
C4967,36,2892,0,0,weekly,85.0,86.0,False,False,5966,4398,10.68,25,biweekly,100,185.47,4736.75,6,0,12,150.67,2661.78,False,False,,13,353,0,0,62.14,False,False,False,Refinance,,,1623.58
C4968,73,0,1105,0,,,,False,False,5967,3067,22.4,7,biweekly,100,453.37,3273.59,0,0,7,0.0,100.0,False,False,,5,505,0,0,38.78,False,False,False,Refinance,,,860.54
C4969,77,1793,0,0,weekly,6.0,11.0,False,False,5968,4307,19.31,10,biweekly,100,448.49,4584.9,123,8,2,3319.13,7007.05,True,True,True,19,557,4406,3192,24.59,True,False,False,Refinance,Yes,Partially kept,3192.0
C4970,89,0,3388,0,,,,False,False,5969,2444,10.52,21,biweekly,100,121.63,2654.23,71,5,8,1193.64,2874.83,True,False,,1,394,0,0,58.29,False,False,False,Refinance,,,1185.58
C4971,95,3426,0,0,weekly,8.0,792.0,False,False,5970,687,26.37,11,monthly,50,70.99,830.89,187,6,5,428.35,904.29,True,True,,3,417,0,0,81.03,False,False,False,Refinance,,,1279.19
C4972,48,4292,0,0,monthly,27.0,38.0,False,False,5971,563,21.87,11,biweekly,50,53.8,641.8,98,7,3,432.36,912.76,True,True,True,7,598,9353,7187,68.64,True,False,True,Refinance,Yes,Partially kept,7187.0
C4973,97,4887,0,0,biweekly,72.0,290.0,False,False,5972,3085,27.01,8,biweekly,100,403.87,3330.96,18,1,4,308.79,2024.27,True,False,,11,510,0,0,73.11,False,False,False,Refinance,,,1097.13
C4974,36,0,3376,3116,,,,False,False,5973,3663,26.65,10,weekly,100,376.7,3867.0,44,6,1,1535.73,5026.03,True,False,True,17,524,1231,44,50.13,False,True,False,Extended_payment_plan,Yes,Partially kept,44.0
C4975,60,3086,0,3517,monthly,79.0,380.0,False,False,5974,1679,16.64,6,weekly,100,282.98,1797.88,9,1,3,85.4,1034.34,True,False,True,19,799,1870,439,80.86,True,False,False,Refinance,Yes,Partially kept,439.0
C4976,34,2778,0,3596,biweekly,95.0,105.0,False,False,5975,2929,29.23,14,weekly,100,218.14,3153.96,75,10,0,2365.47,5519.43,True,False,,13,381,0,0,73.81,False,False,False,Refinance,,,1566.52
C4977,94,1977,0,4361,biweekly,2.0,600.0,False,False,5976,2598,26.08,22,biweekly,100,132.19,3008.18,126,9,12,1279.71,2701.61,True,True,True,11,576,5638,1082,66.88,True,True,False,Refinance,No,Partially kept,1082.0
C4978,60,3925,0,0,weekly,20.0,108.0,False,False,5977,3292,12.9,21,monthly,100,175.96,3795.16,30,1,4,927.4,4018.72,False,False,False,3,841,4575,0,62.57,False,True,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C4979,19,0,2493,1969,,,,False,False,5978,2176,19.82,12,monthly,100,201.39,2516.68,157,5,3,1721.26,3633.77,True,True,,2,812,0,0,67.22,False,False,False,Refinance,,,1614.17
C4980,37,4320,0,2752,weekly,10.0,130.0,False,False,5979,2165,16.07,19,biweekly,100,121.12,2401.28,61,4,10,725.95,1916.03,True,False,True,6,690,6737,1796,67.58,True,True,True,Settlement_plans_with_waive_off,No,Partially kept,1796.0
C4981,92,1099,0,0,biweekly,24.0,27.0,False,False,5980,3505,20.9,11,monthly,100,352.89,3981.79,137,4,5,1995.61,4212.95,True,True,,6,400,0,0,28.73,False,False,False,Refinance,,,1039.42
C4982,95,4404,0,0,monthly,87.0,630.0,False,False,5981,4939,26.64,9,monthly,100,611.47,5603.23,266,8,0,5042.91,10646.14,True,True,,6,694,0,0,54.8,False,False,False,Refinance,,,1339.65
C4983,42,2209,0,0,monthly,80.0,201.0,False,False,5982,4716,21.14,7,weekly,100,684.71,4892.97,38,5,0,1859.33,6752.3,True,False,True,18,449,5297,709,31.53,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept,709.0
C4984,95,4903,0,3853,monthly,35.0,616.0,False,False,5983,2243,18.68,8,weekly,100,284.93,2379.44,54,7,0,1284.9,3664.34,True,False,,0,816,0,0,92.93,False,False,False,Refinance,,,1680.7
C4985,61,769,0,0,weekly,20.0,37.0,False,False,5984,2191,23.42,16,monthly,100,160.75,2672.0,56,1,12,416.08,1159.08,True,False,True,8,811,4050,1066,27.53,True,True,False,Extended_payment_plan,No,Partially kept,1066.0
C4986,22,4134,0,1263,biweekly,39.0,39.0,False,False,5985,2334,24.83,13,biweekly,100,191.77,2593.01,99,7,1,2161.12,4562.36,True,True,False,3,460,8978,0,62.03,True,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C4987,89,0,4620,4843,,,,False,False,5986,2209,16.63,21,monthly,100,121.96,2661.16,44,1,4,956.26,3129.58,True,False,,5,534,0,0,65.93,False,False,False,Refinance,,,1313.41
C4988,49,0,711,0,,,,False,False,5987,1892,15.52,22,monthly,100,99.37,2286.14,89,2,2,1857.79,3945.19,True,False,,17,776,0,0,23.84,False,False,False,Refinance,,,1209.58
C4989,100,0,2331,0,,,,False,False,5988,448,25.45,14,monthly,50,37.32,572.48,95,3,11,145.76,307.72,True,True,,15,456,0,0,68.54,False,False,False,Refinance,,,1240.79
C4990,99,796,0,0,monthly,20.0,88.0,False,False,5989,2148,11.27,18,biweekly,100,124.31,2337.58,14,1,12,118.42,964.28,False,False,True,5,754,5054,2661,46.24,True,False,True,Settlement_plans_with_waive_off,No,Partially kept,2661.0
C4991,91,0,983,0,,,,False,False,5990,2469,20.99,24,monthly,100,126.86,3144.64,122,4,9,1802.61,3805.51,True,True,,13,683,0,0,24.5,False,False,False,Refinance,,,1128.51
C4992,50,4485,0,266,biweekly,43.0,344.0,False,False,5991,3499,21.51,8,monthly,100,473.39,3887.12,148,4,0,3498.41,7385.53,True,True,False,7,512,7030,0,54.56,False,True,False,Extended_payment_plan,No,not kept,0.0
C4993,30,2102,0,0,biweekly,59.0,139.0,False,False,5992,1051,10.34,13,monthly,100,85.81,1215.53,283,9,4,785.06,1657.35,True,True,,2,652,0,0,82.35,False,False,False,Refinance,,,1554.56
C4994,67,0,1696,0,,,,False,False,5993,2228,28.52,16,biweekly,100,152.59,2541.44,1,0,6,16.26,1642.16,False,False,,19,348,0,0,51.65,False,False,False,Refinance,,,1460.37
C4995,64,4871,0,4369,weekly,79.0,308.0,False,False,5994,4894,23.61,16,biweekly,100,330.02,5380.32,220,15,1,4545.27,9595.57,True,True,False,11,564,6455,0,68.15,True,True,True,Refinance,Yes,not kept,0.0
C4996,92,2687,0,0,biweekly,68.0,792.0,False,False,5995,2369,26.2,10,monthly,100,266.27,2762.7,47,1,1,1173.32,3669.75,True,False,,13,400,0,0,62.76,False,False,False,Refinance,,,975.33
C4997,61,0,4737,0,,,,False,False,5996,4167,13.87,17,biweekly,100,257.05,4469.85,68,4,1,2864.7,7077.5,True,False,False,14,591,3245,0,39.19,False,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C4998,74,3432,0,0,weekly,11.0,35.0,False,False,5997,226,16.01,10,biweekly,50,23.37,283.7,42,3,2,99.52,336.48,True,False,True,5,531,3881,2452,68.5,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept,2452.0
C4999,44,0,806,0,,,,False,False,5998,2590,11.44,16,monthly,100,175.3,2904.8,391,13,0,2614.32,5519.12,True,True,True,16,395,830,147,18.99,True,True,False,Refinance,No,Partially kept,147.0
C5000,56,642,0,389,weekly,8.0,68.0,False,False,5999,584,15.73,21,weekly,50,28.74,653.54,130,18,2,536.45,1132.51,True,True,,13,648,0,0,58.46,False,False,False,Refinance,,,815.9
C5001,95,4515,0,4140,biweekly,11.0,14.0,False,False,6000,2095,27.64,18,weekly,100,122.35,2302.3,15,2,8,198.53,1522.03,True,False,True,13,717,5174,483,60.75,False,True,True,Extended_payment_plan,Yes,Partially kept,483.0
C5002,37,4992,0,0,weekly,25.0,127.0,False,False,6001,3211,19.15,14,biweekly,100,242.23,3491.22,190,13,0,3142.1,6633.32,True,True,True,3,679,2436,1705,61.79,True,True,True,Refinance,No,Partially kept,1705.0
C5003,39,3089,0,3014,monthly,30.0,236.0,False,False,6002,544,14.74,10,weekly,50,55.25,602.5,19,2,0,114.48,716.98,True,False,True,8,798,9915,3302,72.31,False,False,True,Settlement_plans_with_waive_off,No,Partially kept,3302.0
C5004,96,3080,0,0,monthly,70.0,902.0,False,False,6003,3852,15.62,18,weekly,100,220.16,4062.88,94,13,2,3260.3,6882.86,True,True,False,13,720,8388,0,48.04,False,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C5005,44,3574,0,0,biweekly,48.0,201.0,False,False,6004,3343,28.46,24,monthly,100,184.28,4522.72,611,20,4,3407.04,7192.64,True,True,,17,423,0,0,49.98,False,False,False,Refinance,,,1371.28
C5006,87,2160,0,0,weekly,36.0,48.0,False,False,6005,1369,25.99,14,monthly,100,114.41,1701.74,312,10,1,1428.6,3015.93,True,True,True,18,830,7550,272,52.53,True,False,False,Refinance,No,Partially kept,272.0
C5007,47,4920,0,3958,weekly,56.0,182.0,False,False,6006,4543,27.51,6,monthly,100,819.07,5014.42,114,3,0,4512.98,9527.4,True,True,True,11,624,9851,8604,71.26,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept,8604.0
C5008,67,893,0,930,weekly,67.0,443.0,False,False,6007,4229,17.54,12,weekly,100,360.19,4422.28,53,7,1,2152.91,6215.0,True,False,,19,512,0,0,42.31,False,False,False,Refinance,,,1265.7
C5009,29,1008,0,0,biweekly,16.0,89.0,False,False,6008,4162,21.17,12,monthly,100,387.88,4754.56,39,1,11,190.27,678.15,True,False,False,15,762,3043,0,25.11,True,True,True,Refinance,Yes,not kept,0.0
C5010,62,4026,0,0,weekly,23.0,472.0,False,False,6009,896,12.27,20,biweekly,50,47.05,991.0,74,5,13,280.72,660.07,True,False,True,15,352,6,3,78.26,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept,3.0
C5011,72,3479,0,0,biweekly,2.0,172.0,False,True,6010,842,20.68,23,weekly,50,38.38,932.74,89,12,4,693.51,1472.73,True,False,True,19,521,1859,572,61.62,True,False,False,Refinance,Yes,Partially kept,572.0
C5012,59,2178,0,0,biweekly,21.0,233.0,False,False,6011,1135,18.77,18,weekly,100,65.24,1274.32,117,16,2,1029.46,2173.3,True,True,False,18,527,9402,0,62.48,False,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C5013,52,4865,0,0,biweekly,37.0,106.0,False,False,6012,2812,25.05,7,monthly,100,435.95,3151.65,7,0,2,159.58,2439.33,False,False,True,14,587,1403,477,77.37,True,False,False,Refinance,Yes,Partially kept,477.0
C5014,86,3343,0,2165,weekly,31.0,744.0,False,False,6013,1399,16.8,14,weekly,100,102.37,1533.18,72,10,3,882.77,2108.84,True,False,,14,359,0,0,81.15,False,False,False,Refinance,,,1612.45
C5015,42,2165,0,0,monthly,20.0,230.0,False,False,6014,3900,12.11,19,monthly,100,226.6,4405.4,321,10,3,3353.04,7078.64,True,True,,5,594,0,0,39.52,False,False,False,Refinance,,,974.73
C5016,42,0,2580,381,,,,False,False,6015,1102,21.32,17,monthly,100,75.67,1386.39,413,13,4,975.34,2059.05,True,True,True,2,323,9638,5512,62.89,True,False,False,Refinance,Yes,Partially kept,5512.0
C5017,44,0,3602,0,,,,False,False,6016,4505,10.64,16,weekly,100,286.48,4683.68,20,2,12,249.18,1495.1,True,False,True,18,434,1651,99,40.21,True,True,True,Settlement_plans_with_waive_off,No,Partially kept,99.0
C5018,64,2398,0,1223,weekly,6.0,18.0,False,False,6017,4995,29.62,18,weekly,100,292.76,5369.68,118,16,2,4305.74,9089.9,True,True,True,3,620,7095,3810,33.02,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept,3810.0
C5019,30,3834,0,3042,biweekly,63.0,91.0,False,False,6018,1577,27.63,8,weekly,100,201.87,1714.96,34,4,4,308.54,1216.02,True,False,,13,325,0,0,74.66,False,False,False,Refinance,,,1703.05
C5020,83,2871,0,1447,biweekly,6.0,65.0,False,False,6019,1510,13.47,25,weekly,100,62.46,1661.5,4,0,21,13.99,363.83,False,False,False,18,595,9622,0,77.85,False,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C5021,87,4846,0,2639,weekly,22.0,44.0,False,False,6020,2013,27.8,21,weekly,100,101.59,2233.39,99,14,4,1644.33,3471.36,True,True,False,8,497,7091,0,56.29,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C5022,56,2281,0,0,weekly,9.0,381.0,False,False,6021,1420,24.02,15,weekly,100,98.2,1573.0,94,13,1,1327.32,2802.12,True,True,True,19,794,857,538,62.79,False,True,True,Extended_payment_plan,No,Partially kept,538.0
C5023,93,0,2872,0,,,,False,False,6022,2027,20.2,9,weekly,100,229.62,2166.58,62,8,0,1343.28,3509.86,True,False,False,6,804,5882,0,41.92,False,True,False,Extended_payment_plan,No,not kept,0.0
C5024,84,4525,0,0,biweekly,37.0,100.0,False,False,6023,2867,14.04,24,biweekly,100,127.69,3164.56,125,8,5,2273.5,4799.61,True,True,True,0,358,2108,1931,76.12,True,False,False,Refinance,No,Partially kept,1931.0
C5025,61,3835,0,3206,weekly,33.0,94.0,False,False,6024,3885,26.5,16,monthly,100,290.87,4753.92,224,7,3,3493.18,7374.49,True,True,False,15,424,3676,0,59.23,True,True,False,Refinance,No,not kept,0.0
C5026,45,0,1606,3433,,,,False,False,6025,1674,12.51,22,biweekly,100,80.37,1868.14,39,2,15,258.41,921.0,True,False,,18,729,0,0,67.8,False,False,False,Refinance,,,1278.91
C5027,28,1884,0,0,weekly,30.0,39.0,False,False,6026,2147,15.23,21,weekly,100,105.56,2316.76,138,19,2,1895.08,4000.72,True,True,False,0,476,1154,0,46.19,True,False,False,Refinance,Yes,not kept,0.0
C5028,64,0,735,0,,,,False,False,6027,1313,12.67,19,biweekly,100,72.52,1477.88,5,0,5,55.76,1171.04,False,False,True,16,703,9908,5251,43.85,False,False,True,Settlement_plans_with_waive_off,No,Partially kept,5251.0
C5029,34,3745,0,0,monthly,27.0,67.0,False,False,6028,3648,28.73,20,weekly,100,193.17,3963.4,123,17,0,3567.06,7530.46,True,True,False,4,467,8923,0,36.46,True,True,False,Refinance,Yes,not kept,0.0
C5030,70,836,0,0,weekly,22.0,351.0,False,False,6029,178,26.92,20,monthly,50,11.14,272.8,5,0,20,2.5,52.5,False,False,True,7,515,1815,1620,92.12,True,True,False,Refinance,No,Partially kept,1620.0
C5031,90,3854,0,0,biweekly,15.0,577.0,False,False,6030,3680,27.74,9,weekly,100,419.87,3878.83,26,3,3,681.0,3300.22,True,False,False,13,622,6830,0,50.23,True,True,False,Refinance,Yes,not kept,0.0
C5032,58,2035,0,739,monthly,109.0,110.0,False,False,6031,4715,25.85,25,biweekly,100,213.94,5448.5,145,10,8,3363.28,7100.26,True,True,,3,839,0,0,41.77,False,False,False,Refinance,,,1820.18
C5033,37,2755,0,1067,monthly,12.0,20.0,False,False,6032,441,12.78,18,biweekly,50,25.66,511.88,54,3,0,276.42,788.3,True,False,True,7,371,336,262,65.56,True,True,True,Settlement_plans_with_waive_off,No,Partially kept,262.0
C5034,65,3284,0,3321,biweekly,54.0,431.0,False,False,6033,4524,11.08,12,weekly,100,382.24,4686.88,60,8,2,2353.44,6275.84,True,False,,17,485,0,0,71.05,False,False,False,Refinance,,,1611.1
C5035,83,4315,0,3414,biweekly,145.0,178.0,False,False,6034,4513,22.07,13,monthly,100,393.47,5215.11,123,4,6,2568.86,5423.15,True,True,,18,306,0,0,76.02,False,False,False,Refinance,,,1747.57
C5036,56,4080,0,0,biweekly,61.0,453.0,False,False,6035,2285,25.56,12,biweekly,100,202.8,2533.6,20,1,8,182.24,1093.44,True,False,True,3,387,487,394,83.26,True,False,False,Refinance,Yes,Partially kept,394.0
C5037,74,787,0,451,weekly,45.0,271.0,False,False,6036,663,26.34,19,weekly,50,36.69,747.11,54,7,6,284.56,811.53,True,False,,18,788,0,0,71.08,False,False,False,Refinance,,,1041.39
C5038,23,2304,0,2407,monthly,39.0,60.0,False,False,6037,1279,19.5,21,biweekly,100,66.05,1487.05,19,1,3,244.89,1533.79,True,False,True,7,427,1656,1262,71.17,True,False,False,Refinance,No,Partially kept,1262.0
C5039,66,0,507,0,,,,False,False,6038,4250,23.2,19,biweekly,100,244.18,4739.42,200,14,0,4265.48,9004.9,True,True,True,9,376,9426,4845,9.18,True,True,False,Extended_payment_plan,No,Partially kept,4845.0
C5040,73,3465,0,685,weekly,12.0,640.0,False,False,6039,296,26.94,9,biweekly,50,34.62,361.58,83,5,1,271.38,598.34,True,False,False,17,683,6634,0,70.38,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C5041,74,0,3173,2137,,,,False,False,6040,2620,21.35,22,biweekly,100,130.66,2974.52,167,11,1,2559.47,5403.33,True,True,False,6,323,1352,0,51.31,True,False,False,Refinance,Yes,not kept,0.0
C5042,94,3902,0,0,biweekly,6.0,482.0,False,False,6041,2420,24.89,13,biweekly,100,198.87,2685.31,62,4,0,1664.89,4350.2,True,False,False,1,797,1338,0,65.47,True,False,False,Refinance,No,not kept,0.0
C5043,41,695,0,0,monthly,56.0,133.0,False,False,6042,538,29.43,8,biweekly,50,70.72,615.76,33,2,5,86.51,348.67,True,False,False,5,741,6819,0,54.02,True,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C5044,97,3880,0,2842,weekly,10.0,21.0,False,False,6043,3479,11.1,9,biweekly,100,394.85,3653.65,0,0,6,0.0,1284.55,False,False,True,6,529,2395,1145,82.43,False,True,True,Settlement_plans_with_waive_off,No,Partially kept,1145.0
C5045,22,4358,0,1445,weekly,3.0,4.0,False,False,6044,4557,27.34,7,biweekly,100,678.67,4850.69,10,0,6,77.87,856.54,False,False,False,9,625,2310,0,57.57,False,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C5046,34,2153,0,0,weekly,4.0,27.0,False,False,6045,1469,18.95,20,weekly,100,76.29,1625.8,8,1,5,99.55,1343.9,True,False,,11,637,0,0,55.87,False,False,False,Refinance,,,1067.33
C5047,50,0,877,0,,,,False,False,6046,4079,11.58,18,biweekly,100,236.32,4353.76,243,17,1,3705.7,7823.14,True,True,False,3,499,4222,0,15.24,True,False,False,Refinance,Yes,not kept,0.0
C5048,33,3318,0,780,biweekly,16.0,21.0,False,False,6047,4609,19.17,6,weekly,100,778.11,4768.66,28,4,0,1335.22,6103.88,True,False,False,1,572,8098,0,36.41,False,True,True,Settlement_plans_with_waive_off,No,not kept,0.0
C5049,76,4543,0,125,monthly,62.0,296.0,False,False,6048,3019,10.94,8,monthly,100,393.02,3244.16,36,1,6,318.97,1205.01,True,False,True,11,310,2772,262,71.06,True,True,False,Refinance,Yes,Partially kept,262.0
C5050,80,0,1262,0,,,,False,False,6049,4027,25.63,9,biweekly,100,469.79,4328.11,93,6,2,3049.68,6438.21,True,True,True,19,590,2311,1575,19.28,True,True,False,Extended_payment_plan,Yes,Partially kept,1575.0
