Customer_ID,Age,Salary_Net_Income,Social_security_net_income,Self_employed_net_income,Salary_frequency,Months_current_job,Total_experience_months,Current_Bankruptcy_status,Ever_Bankrupt,Loan_ID,Loan_Amount,Interest_rate,Tenure,Tenure_type,Fee,Recurring_payment_amount,Total_Due,No_of_days_since_last_payment,Missed_payments,On_time_payments,Penalty,Current_due,Current_delinquent,Current_default,Past_Collection_Success,Past_delinquencies,Credit_Score,Past_to_be_collected,Past_Collection_amount,Refinance,Extended_payment_plan,Settlement_plans_with_waive_off,Accepted_option,Promised_to_pay,Promised_to_pay_status
C627,30,3953,0,0,weekly,42.0,73.0,False,False,1626,2505,27.24,12,weekly,100,215.93,2691.16,26,3,6,362.85,1758.43,True,False,N/A,14,449,0,0,False,False,False,N/A,N/A,N/A
C628,67,2413,0,0,monthly,25.0,351.0,False,False,1627,2505,19.37,10,weekly,100,255.66,2656.6,55,7,2,1179.9,3325.18,True,False,False,15,682,8581,0,True,False,False,Refinance,No,not kept
C629,35,4996,0,1649,biweekly,36.0,186.0,False,False,1628,2724,13.06,8,biweekly,100,348.24,2885.92,2,0,7,8.96,457.2,False,False,N/A,11,515,0,0,False,False,False,N/A,N/A,N/A
C630,79,732,0,0,weekly,79.0,147.0,False,False,1629,3933,18.13,11,monthly,100,390.77,4398.47,276,9,2,3255.24,6872.17,True,True,False,5,450,8464,0,True,True,False,Refinance,No,not kept
C631,66,0,4658,0,,,,False,False,1630,1773,10.08,15,biweekly,100,121.9,1928.5,148,10,1,1625.94,3432.54,True,True,True,16,779,1498,1196,True,False,True,Refinance,Yes,Partially kept
C632,75,0,2446,0,,,,False,False,1631,4322,21.92,22,monthly,100,240.33,5387.26,33,1,3,1539.87,6206.14,True,False,False,2,484,4810,0,True,True,True,Extended_payment_plan,No,not kept
C633,97,0,1163,0,,,,False,False,1632,1389,18.39,22,weekly,100,65.74,1546.28,73,10,6,840.84,1992.68,True,False,False,0,773,9716,0,False,True,False,Extended_payment_plan,Yes,not kept
C634,90,3306,0,2804,monthly,70.0,510.0,False,False,1633,2901,21.43,9,weekly,100,329.01,3061.09,12,1,6,130.44,1217.47,True,False,True,18,588,1843,1605,False,True,False,Extended_payment_plan,No,Partially kept
C635,100,1539,0,0,weekly,14.0,184.0,False,False,1634,349,18.3,8,biweekly,50,45.02,410.16,107,7,0,369.14,779.3,True,True,True,0,567,6497,280,False,True,True,Extended_payment_plan,Yes,Partially kept
C636,20,2940,0,0,monthly,4.0,7.0,False,False,1635,3087,25.01,6,monthly,100,552.68,3416.08,72,2,1,2061.65,4925.05,True,False,True,7,574,6408,1382,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C637,85,1808,0,0,monthly,42.0,60.0,False,False,1636,4391,24.83,14,biweekly,100,336.57,4811.98,182,13,1,4027.87,8503.28,True,True,False,11,529,9598,0,True,False,False,Refinance,Yes,not kept
C638,48,0,3614,2186,,,,False,False,1637,1843,24.78,15,biweekly,100,132.44,2086.6,42,3,11,264.5,894.26,True,False,False,17,454,2311,0,True,True,False,Refinance,Yes,not kept
C639,98,1965,0,0,monthly,48.0,867.0,False,False,1638,2738,28.61,8,monthly,100,379.98,3139.84,195,6,1,2483.87,5243.73,True,True,False,16,413,1160,0,False,True,False,Extended_payment_plan,No,not kept
C640,51,3981,0,0,monthly,11.0,101.0,False,False,1639,815,22.34,11,biweekly,50,77.97,907.67,126,9,0,816.9,1724.57,True,True,True,8,698,6191,4576,True,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C641,43,1676,0,0,biweekly,91.0,156.0,False,False,1640,3732,21.98,15,weekly,100,257.3,3959.5,17,2,6,410.67,2826.37,True,False,True,4,757,2284,1921,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept
C642,63,1137,0,0,monthly,65.0,97.0,False,False,1641,3255,25.36,22,biweekly,100,165.11,3732.42,81,5,6,2220.83,4962.59,True,False,True,16,630,6066,1092,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C643,18,2837,0,0,biweekly,0.0,0.0,False,False,1642,1908,18.21,17,weekly,100,115.81,2068.77,28,4,13,157.71,720.95,True,False,False,2,625,4863,0,True,False,False,Refinance,Yes,not kept
C644,22,1131,0,0,biweekly,36.0,47.0,False,False,1643,4190,21.0,22,biweekly,100,208.64,4690.08,27,1,6,928.32,4366.56,True,False,False,5,430,4211,0,True,True,False,Refinance,Yes,not kept
C645,69,4448,0,0,monthly,26.0,272.0,False,False,1644,2131,27.03,23,biweekly,100,104.65,2506.95,6,0,15,56.23,993.43,False,False,False,19,323,6310,0,True,True,True,Settlement_plans_with_waive_off,No,not kept
C646,60,3349,0,0,weekly,52.0,504.0,False,False,1645,4054,10.71,24,weekly,100,173.3,4259.2,52,7,4,1854.32,5420.32,True,False,False,4,847,3110,0,True,False,True,Settlement_plans_with_waive_off,Yes,not kept
C647,73,715,0,3899,biweekly,76.0,306.0,False,False,1646,4311,20.86,23,biweekly,100,206.01,4838.23,137,9,3,3798.18,8018.38,True,True,False,1,361,584,0,False,True,True,Settlement_plans_with_waive_off,No,not kept
C648,90,3808,0,3782,biweekly,110.0,331.0,False,False,1647,255,19.53,19,monthly,50,15.71,348.49,418,13,3,271.22,572.58,True,True,False,7,605,981,0,True,False,False,Refinance,Yes,not kept
C649,32,1698,0,0,monthly,41.0,149.0,False,False,1648,3700,12.31,17,weekly,100,222.31,3879.27,23,3,12,278.66,1490.21,True,False,False,2,437,9129,0,True,False,False,Refinance,Yes,not kept
C650,78,1945,0,0,biweekly,16.0,230.0,False,False,1649,4202,15.43,22,monthly,100,220.5,4951.0,609,20,0,4455.9,9406.9,True,True,True,8,312,1594,549,False,True,True,Settlement_plans_with_waive_off,No,Partially kept
C651,28,4426,0,3064,biweekly,4.0,28.0,False,False,1650,4801,15.69,16,weekly,100,307.82,5025.12,68,9,5,2370.49,5856.51,True,False,N/A,15,653,0,0,False,False,False,N/A,N/A,N/A
C652,30,4247,0,0,weekly,124.0,132.0,False,False,1651,904,23.61,6,monthly,50,161.21,1017.26,90,3,1,770.44,1626.49,True,False,N/A,17,567,0,0,False,False,False,N/A,N/A,N/A
C653,62,4251,0,0,weekly,26.0,247.0,False,False,1652,1013,19.26,16,biweekly,100,67.37,1177.92,52,3,2,542.45,1585.63,True,False,False,3,596,3723,0,True,False,False,Refinance,No,not kept
C654,86,2166,0,0,weekly,8.0,705.0,False,False,1653,4892,13.54,22,monthly,100,252.35,5651.7,208,6,7,3496.72,7381.97,True,True,True,7,510,3469,1802,True,False,False,Refinance,Yes,Partially kept
C655,54,1126,0,0,weekly,8.0,8.0,False,False,1654,1316,18.24,7,monthly,100,199.6,1497.2,32,1,6,95.87,395.47,True,False,N/A,16,392,0,0,False,False,False,N/A,N/A,N/A
C656,57,1984,0,3601,weekly,47.0,162.0,False,False,1655,222,25.35,21,monthly,50,13.2,327.2,268,8,8,199.44,421.04,True,True,True,18,716,7283,2657,False,True,False,Extended_payment_plan,Yes,Partially kept
C657,90,0,1863,0,,,,False,True,1656,4513,18.97,20,monthly,100,264.96,5399.2,595,19,0,4859.28,10258.48,True,True,False,15,751,6559,0,False,True,True,Extended_payment_plan,Yes,not kept
C658,66,0,521,0,,,,False,False,1657,1890,26.5,14,monthly,100,158.42,2317.88,195,6,0,2086.09,4403.97,True,True,False,11,599,1384,0,True,True,True,Extended_payment_plan,Yes,not kept
C659,65,4657,0,0,biweekly,38.0,55.0,False,False,1658,674,23.21,15,monthly,50,52.2,833.0,209,6,9,326.88,690.08,True,True,N/A,19,731,0,0,False,False,False,N/A,N/A,N/A
C660,44,3707,0,321,weekly,27.0,111.0,False,False,1659,4820,23.81,14,biweekly,100,368.4,5257.6,23,1,0,1209.25,6466.85,True,False,N/A,6,367,0,0,False,False,False,N/A,N/A,N/A
C661,42,2731,0,4963,weekly,46.0,81.0,False,False,1660,284,28.89,12,weekly,50,24.53,344.36,20,2,1,63.97,383.8,True,False,True,19,598,6540,6163,True,True,True,Extended_payment_plan,Yes,Partially kept
C662,87,3477,0,4154,monthly,44.0,316.0,False,False,1661,4977,12.52,17,biweekly,100,305.62,5295.54,67,4,13,886.06,2208.54,True,False,N/A,14,613,0,0,False,False,False,N/A,N/A,N/A
C663,43,0,4111,0,,,,False,False,1662,971,14.03,16,monthly,50,66.89,1120.24,320,10,6,647.01,1365.91,True,True,True,9,426,1044,466,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C664,50,2911,0,0,biweekly,88.0,313.0,False,False,1663,3801,27.29,19,weekly,100,210.72,4103.68,84,12,4,2739.07,5999.87,True,False,N/A,15,369,0,0,False,False,False,N/A,N/A,N/A
C665,89,4036,0,0,weekly,33.0,609.0,True,True,1664,1352,22.03,10,monthly,100,149.22,1592.2,257,8,2,1164.38,2458.14,True,True,N/A,13,588,0,0,False,False,False,N/A,N/A,N/A
C666,85,554,0,742,biweekly,71.0,497.0,False,False,1665,3187,13.32,17,biweekly,100,196.23,3435.91,202,14,3,2562.5,5409.72,True,True,True,0,590,1636,733,False,True,True,Settlement_plans_with_waive_off,No,Partially kept
C667,78,4187,0,0,weekly,50.0,595.0,False,False,1666,1075,15.66,17,monthly,100,70.92,1305.64,287,9,7,728.28,1537.48,True,True,True,12,699,1608,1,True,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C668,63,4832,0,0,biweekly,0.0,447.0,False,False,1667,1307,18.07,16,weekly,100,84.12,1445.92,10,1,0,144.59,1590.51,True,False,True,15,599,3074,2741,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C669,92,1671,0,0,biweekly,12.0,13.0,False,False,1668,4401,14.9,14,biweekly,100,328.04,4692.56,83,5,9,1444.37,3184.57,True,False,N/A,15,782,0,0,False,False,False,N/A,N/A,N/A
C670,44,4386,0,0,biweekly,8.0,170.0,False,False,1669,311,28.49,25,monthly,50,16.64,466.0,220,7,1,404.42,853.78,True,True,N/A,1,490,0,0,False,False,False,N/A,N/A,N/A
C671,73,3270,0,0,biweekly,45.0,560.0,False,False,1670,3821,24.42,14,weekly,100,282.64,4056.96,48,6,5,1269.0,3912.76,True,False,False,18,826,1318,0,False,True,False,Extended_payment_plan,No,not kept
C672,100,4845,0,0,weekly,66.0,159.0,False,False,1671,2609,26.75,24,weekly,100,115.84,2880.16,112,16,5,2070.86,4371.82,True,True,N/A,0,670,0,0,False,False,False,N/A,N/A,N/A
C673,55,976,0,0,weekly,1.0,3.0,False,False,1672,3619,24.54,23,monthly,100,198.82,4672.86,290,9,0,4205.57,8878.43,True,True,N/A,0,550,0,0,False,False,False,N/A,N/A,N/A
C674,49,2784,0,0,weekly,86.0,272.0,False,False,1673,3537,12.04,8,biweekly,100,451.39,3711.12,102,7,0,3340.01,7051.13,True,True,False,7,442,7864,0,True,True,True,Refinance,No,not kept
C675,73,3481,0,0,monthly,32.0,355.0,False,False,1674,3762,28.65,14,biweekly,100,291.45,4180.3,136,9,3,2975.36,6281.31,True,True,True,2,690,1916,339,True,True,True,Refinance,No,Partially kept
C676,90,4819,0,0,biweekly,40.0,171.0,False,False,1675,4140,19.73,7,monthly,100,630.96,4516.72,174,5,2,2929.32,6184.12,True,True,False,0,663,2633,0,True,True,True,Extended_payment_plan,Yes,not kept
C677,82,1363,0,0,biweekly,1.0,604.0,False,False,1676,3796,20.49,13,weekly,100,300.12,4001.56,72,10,3,2232.86,5334.06,True,False,N/A,15,795,0,0,False,False,False,N/A,N/A,N/A
C678,89,2594,0,1539,weekly,57.0,778.0,False,True,1677,1452,28.73,7,biweekly,100,216.7,1616.9,87,6,1,1218.17,2618.37,True,False,True,15,782,1158,598,True,True,False,Extended_payment_plan,Yes,Partially kept
C679,74,4851,0,2812,monthly,64.0,440.0,False,False,1678,1916,16.9,13,weekly,100,150.76,2059.88,35,5,1,668.19,2577.31,True,False,N/A,9,409,0,0,False,False,False,N/A,N/A,N/A
C680,31,1805,0,0,weekly,26.0,41.0,False,False,1679,4387,23.93,17,monthly,100,306.81,5315.77,120,4,3,3955.81,8351.15,True,True,False,10,792,3270,0,True,False,True,Refinance,No,not kept
C681,55,1357,0,0,monthly,78.0,161.0,False,False,1680,3789,28.69,11,weekly,100,355.96,4015.56,62,8,2,2048.26,5351.9,True,False,True,19,746,8804,8008,True,False,True,Refinance,Yes,Partially kept
C682,90,845,0,0,weekly,41.0,830.0,False,False,1681,4177,14.25,10,weekly,100,424.02,4340.2,13,1,1,509.1,4425.28,True,False,N/A,13,789,0,0,False,False,False,N/A,N/A,N/A
C683,52,0,3241,0,,,,False,False,1682,1888,23.92,19,monthly,100,120.35,2386.65,320,10,9,1173.15,2476.65,True,True,False,3,411,4930,0,False,True,False,Extended_payment_plan,No,not kept
C684,88,2019,0,0,weekly,39.0,714.0,False,False,1683,2408,15.38,21,biweekly,100,122.27,2667.67,42,3,3,966.36,3267.22,True,False,True,6,597,6183,4049,True,False,False,Refinance,Yes,Partially kept
C685,46,3539,0,0,biweekly,44.0,129.0,False,True,1684,2111,13.25,23,biweekly,100,97.5,2342.5,207,14,7,1494.0,3154.0,True,True,N/A,5,726,0,0,False,False,False,N/A,N/A,N/A
C686,73,611,0,3782,weekly,78.0,596.0,False,False,1685,4735,25.53,6,monthly,100,848.96,5193.76,178,5,1,3910.32,8255.12,True,True,True,11,300,738,411,True,False,True,Settlement_plans_with_waive_off,No,Partially kept
C687,25,3748,0,0,biweekly,2.0,4.0,False,False,1686,577,22.27,17,biweekly,50,36.62,672.54,114,8,8,341.62,721.2,True,True,False,18,615,7401,0,True,False,True,Refinance,No,not kept
C688,40,1200,0,0,biweekly,57.0,235.0,False,False,1687,909,19.04,10,biweekly,50,94.6,996.0,31,2,2,250.11,1056.91,True,False,N/A,3,428,0,0,False,False,False,N/A,N/A,N/A
C689,69,2147,0,3126,weekly,58.0,289.0,False,False,1688,441,18.8,6,biweekly,50,75.37,502.22,30,2,2,105.44,456.92,True,False,N/A,5,680,0,0,False,False,False,N/A,N/A,N/A
C690,41,4181,0,0,weekly,75.0,138.0,False,False,1689,667,17.85,24,biweekly,50,30.24,775.76,81,5,18,187.47,418.91,True,False,False,15,450,3116,0,True,False,True,Refinance,No,not kept
C691,90,4449,0,0,biweekly,35.0,435.0,False,False,1690,3923,11.04,14,monthly,100,299.93,4299.02,234,7,3,3059.31,6458.54,True,True,True,2,819,9045,3786,False,True,True,Extended_payment_plan,Yes,Partially kept
C692,28,2083,0,0,biweekly,73.0,110.0,False,False,1691,2424,18.28,8,weekly,100,307.81,2562.48,25,3,2,486.72,2433.58,True,False,False,6,691,3808,0,False,True,True,Extended_payment_plan,No,not kept
C693,20,0,4329,0,,,,False,False,1692,3334,12.4,14,biweekly,100,246.75,3554.5,117,8,1,2976.98,6284.73,True,True,False,17,565,7729,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C694,42,1236,0,0,biweekly,0.0,52.0,False,False,1693,3677,26.55,24,weekly,100,163.18,4016.32,94,13,7,2586.65,5460.71,True,True,True,5,753,9682,688,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C695,21,0,4881,0,,,,False,False,1694,4602,14.72,22,biweekly,100,223.07,5007.54,273,19,0,4506.79,9514.33,True,True,N/A,2,341,0,0,False,False,False,N/A,N/A,N/A
C696,40,4222,0,0,weekly,8.0,28.0,False,False,1695,1153,26.39,25,monthly,100,60.45,1611.25,411,13,1,1395.72,2946.52,True,True,False,11,585,4032,0,True,False,False,Refinance,No,not kept
C697,59,1790,0,0,biweekly,84.0,373.0,False,False,1696,2753,20.62,21,monthly,100,157.28,3402.88,455,15,0,3062.59,6465.47,True,True,N/A,3,401,0,0,False,False,False,N/A,N/A,N/A
C698,38,4344,0,0,weekly,44.0,88.0,False,False,1697,4346,14.21,20,monthly,100,245.32,5006.4,429,14,0,4505.76,9512.16,True,True,True,6,513,6062,2749,False,True,False,Extended_payment_plan,No,Partially kept
C699,18,0,3062,0,,,,False,False,1698,1148,24.55,11,monthly,100,117.61,1393.71,100,3,7,513.4,1083.84,True,True,N/A,11,348,0,0,False,False,False,N/A,N/A,N/A
C700,97,2542,0,1860,weekly,61.0,440.0,False,False,1699,2979,18.85,12,biweekly,100,260.1,3221.2,77,5,6,1278.66,2939.26,True,False,N/A,3,711,0,0,False,False,False,N/A,N/A,N/A
C701,35,1531,0,0,weekly,8.0,195.0,False,False,1700,228,16.3,10,weekly,50,23.19,281.9,45,6,3,95.55,307.88,True,False,False,9,600,2873,0,True,True,True,Extended_payment_plan,No,not kept
C702,58,896,0,0,monthly,64.0,458.0,False,False,1701,297,24.26,13,monthly,50,26.21,390.73,1,0,13,0.5,50.5,False,False,False,9,532,3502,0,True,True,True,Extended_payment_plan,Yes,not kept
C703,25,3705,0,4092,biweekly,39.0,63.0,False,False,1702,4198,15.34,17,monthly,100,276.31,4797.27,295,9,0,4317.54,9114.81,True,True,True,0,624,7732,7137,False,True,True,Settlement_plans_with_waive_off,No,Partially kept
C704,75,0,4432,0,,,,False,False,1703,4605,11.81,25,biweekly,100,195.27,4981.75,8,0,22,54.86,740.67,False,False,False,19,758,6813,0,True,False,False,Refinance,No,not kept
C705,47,1570,0,0,weekly,43.0,306.0,False,False,1704,301,18.97,6,monthly,50,52.98,367.88,15,0,6,7.5,57.5,False,False,True,14,444,8086,6865,True,True,False,Extended_payment_plan,No,Partially kept
C706,60,4003,0,3441,monthly,229.0,280.0,False,False,1705,3849,23.92,19,monthly,100,245.35,4761.65,495,16,1,4064.67,8580.97,True,True,False,8,307,4190,0,True,False,False,Refinance,Yes,not kept
C707,81,0,3603,0,,,,False,True,1706,2216,13.96,25,monthly,100,102.66,2666.5,234,7,13,1198.73,2530.65,True,True,N/A,10,685,0,0,False,False,False,N/A,N/A,N/A
C708,86,0,2352,0,,,,False,False,1707,443,10.73,6,weekly,50,74.37,496.22,19,2,4,37.76,236.5,True,False,N/A,10,708,0,0,False,False,False,N/A,N/A,N/A
C709,68,2469,0,0,weekly,37.0,264.0,False,False,1708,3384,16.55,20,weekly,100,174.91,3598.2,11,1,11,184.16,1858.35,True,False,N/A,17,536,0,0,False,False,False,N/A,N/A,N/A
C710,62,0,3642,0,,,,False,False,1709,636,19.47,6,monthly,50,112.1,722.6,95,3,1,549.45,1159.95,True,True,True,7,575,95,17,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C711,87,0,4591,2125,,,,False,False,1710,2226,18.92,25,biweekly,100,97.71,2542.75,199,14,6,1760.84,3717.33,True,True,N/A,16,474,0,0,False,False,False,N/A,N/A,N/A
C712,99,0,4081,0,,,,False,False,1711,3319,26.96,16,biweekly,100,226.19,3719.04,165,11,1,3143.56,6636.41,True,True,False,19,469,5419,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C713,56,3853,0,0,weekly,81.0,192.0,False,False,1712,4510,17.38,6,monthly,100,790.23,4841.38,75,2,2,2445.69,5706.61,True,False,False,17,408,6487,0,True,True,True,Refinance,Yes,not kept
C714,42,0,2521,0,,,,False,False,1713,4249,17.78,15,weekly,100,291.08,4466.2,87,12,1,3632.35,7807.47,True,False,N/A,14,818,0,0,False,False,False,N/A,N/A,N/A
C715,62,4716,0,0,monthly,9.0,19.0,False,False,1714,4410,22.65,25,monthly,100,222.91,5672.75,121,4,20,1093.1,2307.65,True,True,True,18,607,8698,3729,True,False,False,Refinance,Yes,Partially kept
C716,97,1352,0,0,biweekly,66.0,763.0,False,False,1715,913,12.49,8,biweekly,50,116.61,982.88,79,5,0,776.48,1759.36,True,False,N/A,2,520,0,0,False,False,False,N/A,N/A,N/A
C717,92,4509,0,0,weekly,33.0,648.0,False,False,1716,3804,15.04,12,biweekly,100,329.05,4048.6,70,5,1,2603.68,6323.23,True,False,N/A,2,775,0,0,False,False,False,N/A,N/A,N/A
C718,61,4020,0,0,monthly,4.0,269.0,False,False,1717,491,20.63,23,biweekly,50,23.44,589.12,158,11,6,403.63,852.11,True,True,True,7,332,2889,1106,True,False,False,Refinance,Yes,Partially kept
C719,84,2644,0,0,monthly,85.0,501.0,False,False,1718,369,10.28,21,biweekly,50,18.35,435.35,5,0,12,10.76,225.91,False,False,True,0,315,5382,837,True,False,False,Refinance,Yes,Partially kept
C720,68,2828,0,0,weekly,12.0,174.0,False,False,1719,1980,16.32,14,monthly,100,156.28,2287.92,202,6,3,1637.17,3456.25,True,True,False,15,749,7566,0,True,True,False,Extended_payment_plan,Yes,not kept
C721,60,0,2246,4701,,,,False,False,1720,4969,27.55,16,monthly,100,374.6,6093.6,445,14,0,5484.24,11577.84,True,True,N/A,14,702,0,0,False,False,False,N/A,N/A,N/A
C722,32,0,4200,4659,,,,False,False,1721,2329,28.48,22,monthly,100,137.12,3116.64,30,1,11,482.5,2090.82,False,False,True,8,809,6240,16,True,False,False,Refinance,No,Partially kept
C723,68,0,4746,846,,,,False,False,1722,3587,26.8,18,monthly,100,244.2,4495.6,220,7,7,2507.58,5293.78,True,True,False,14,684,924,0,False,True,False,Extended_payment_plan,No,not kept
C724,38,1851,0,0,monthly,83.0,84.0,False,False,1723,3747,20.93,7,monthly,100,573.28,4112.96,40,1,5,498.62,1745.18,True,False,N/A,6,490,0,0,False,False,False,N/A,N/A,N/A
C725,59,2687,0,0,biweekly,108.0,377.0,False,False,1724,1843,19.42,24,monthly,100,93.28,2338.72,285,9,9,1349.28,2848.48,True,True,True,8,423,9727,1951,True,False,True,Settlement_plans_with_waive_off,No,Partially kept
C726,95,2733,0,4635,monthly,44.0,556.0,False,False,1725,2232,25.32,13,biweekly,100,183.62,2487.06,178,12,1,2073.1,4376.54,True,True,N/A,6,629,0,0,False,False,False,N/A,N/A,N/A
C727,100,1848,0,0,monthly,49.0,185.0,False,False,1726,2374,16.1,13,biweekly,100,190.63,2578.19,173,12,1,2148.8,4536.36,True,True,False,6,582,7435,0,True,False,False,Refinance,Yes,not kept
C728,41,3495,0,0,weekly,34.0,120.0,False,False,1727,1742,20.7,14,weekly,100,128.18,1894.52,82,11,2,1343.29,2981.45,True,False,True,10,828,3349,404,True,False,True,Refinance,Yes,Partially kept
C729,27,2084,0,515,biweekly,17.0,26.0,False,False,1728,269,24.62,23,biweekly,50,13.07,350.61,27,1,13,48.79,229.49,True,False,N/A,8,448,0,0,False,False,False,N/A,N/A,N/A
C730,57,789,0,0,monthly,18.0,51.0,False,False,1729,277,23.66,17,weekly,50,16.97,338.49,96,13,1,289.37,610.89,True,True,False,4,417,5850,0,True,False,True,Refinance,Yes,not kept
C731,63,4248,0,4553,weekly,2.0,297.0,False,False,1730,4712,14.86,19,biweekly,100,262.42,5085.98,29,2,2,1322.73,5883.87,True,False,True,13,456,7465,7416,False,True,True,Extended_payment_plan,No,Partially kept
C732,60,2683,0,0,biweekly,14.0,21.0,False,False,1731,1036,11.83,20,biweekly,100,54.31,1186.2,185,13,3,920.94,1944.21,True,True,False,14,518,1195,0,False,False,True,Settlement_plans_with_waive_off,Yes,not kept
C733,88,0,3293,1489,,,,False,False,1732,2889,13.02,17,weekly,100,173.8,3054.6,63,9,3,1595.92,4129.12,True,False,N/A,11,596,0,0,False,False,False,N/A,N/A,N/A
C734,28,0,2644,0,,,,False,False,1733,521,27.99,23,monthly,50,29.53,729.19,189,6,6,496.81,1048.82,True,True,True,5,325,792,571,True,False,False,Refinance,No,Partially kept
C735,19,2266,0,0,monthly,8.0,11.0,False,False,1734,1229,23.94,22,biweekly,100,61.97,1463.34,209,14,8,870.82,1838.4,True,True,N/A,8,633,0,0,False,False,False,N/A,N/A,N/A
C736,53,2905,0,2076,weekly,9.0,34.0,False,False,1735,2478,17.83,15,weekly,100,169.77,2646.55,44,6,5,790.99,2588.69,True,False,N/A,17,842,0,0,False,False,False,N/A,N/A,N/A
C737,52,3971,0,0,weekly,27.0,218.0,False,False,1736,1850,16.59,6,biweekly,100,315.26,1991.56,11,0,2,149.71,1510.75,False,False,False,15,332,2515,0,False,True,False,Extended_payment_plan,Yes,not kept
C738,59,2644,0,0,monthly,45.0,440.0,False,False,1737,1493,22.23,16,monthly,100,108.68,1838.88,379,12,2,1459.37,3080.89,True,True,N/A,10,543,0,0,False,False,False,N/A,N/A,N/A
C739,95,2788,0,1104,biweekly,90.0,875.0,False,False,1738,1865,20.7,23,biweekly,100,89.06,2148.38,24,1,9,323.24,1670.08,True,False,True,14,420,4263,4223,True,True,True,Extended_payment_plan,Yes,Partially kept
C740,23,3403,0,0,biweekly,41.0,55.0,False,False,1739,2854,19.58,12,biweekly,100,249.64,3095.68,122,8,0,2786.11,5881.79,True,True,False,11,304,6998,0,True,False,False,Refinance,No,not kept
C741,75,2585,0,3271,monthly,29.0,39.0,False,False,1740,3369,15.31,9,monthly,100,398.62,3687.58,264,8,1,2960.06,6249.02,True,True,N/A,4,792,0,0,False,False,False,N/A,N/A,N/A
